id,name,Pb_max_c,hmax_c,bmin_c,bmax_c,nc_c,nd_c,Pb_max_a,hmax_a,bmin_a,bmax_a,nc_a,nd_a,Pb_max_b,hmax_b,bmin_b,bmax_b,nc_b,nd_b,phases
2599,l3104853,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2605,l3217052,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2606,l2692660,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2610,l3086098,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2615,l2898515,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2622,l3030205,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2632,l3179674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2642,l3142099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2649,l3011293,0.009182166666666667,0.009182166666666667,0.005509309999999999,0.01744614833333333,0.95,0.95,0.009182166666666667,0.009182166666666667,0.005509309999999999,0.01744614833333333,0.95,0.95,0.009182166666666667,0.009182166666666667,0.005509309999999999,0.01744614833333333,0.95,0.95,abc
2655,l2861223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2661,l3234149,0.043146,0.043146,0.025887599999999997,0.08197739999999999,0.95,0.95,0.043146,0.043146,0.025887599999999997,0.08197739999999999,0.95,0.95,0.043146,0.043146,0.025887599999999997,0.08197739999999999,0.95,0.95,abc
2670,l3217056,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2675,l2786204,0.0,0.0,0.0,0.0,0.0,0.0,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2683,l2861157,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2686,l2806553,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2691,l3254873,0.0045406000000000005,0.0045406000000000005,0.0027243299999999996,0.008627044999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2693,l2745811,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2695,l3027124,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2699,l3048890,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2701,l3048889,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2708,l2767343,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2712,l2970804,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2714,l2952007,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2715,l2861158,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2717,l3179637,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2718,l3253570,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2719,l2937757,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2720,l3067448,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2721,l2763407,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
