id,name,bus,pa,pb,pc,qa,qb,qc,sa_max,sb_max,sc_max,phases,qa_max,qb_max,qc_max,qa_min,qb_min,qc_min
1513,l2673319,l2673319,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1515,l3172805,l3172805,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1518,l2710518,l2710518,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1523,l3141411,l3141411,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1527,l2879092,l2879092,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1529,l3216350,l3216350,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1531,l3216351,l3216351,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1532,l2879081,l2879081,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1534,l3066816,l3066816,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1539,l3066817,l3066817,0.007096,0.0,0.0,0.0,0.0,0.0,0.007096,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1541,l3216368,l3216368,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1545,l2814529,l2814529,0.007096,0.00778,0.008136,0.0,0.0,0.0,0.007096,0.00778,0.008136,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1546,l2916610,l2916610,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1548,l2935560,l2935560,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1552,l3122827,l3122827,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1553,l2954355,l2954355,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1559,l2729428,l2729428,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1563,l2673317,l2673317,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1564,l2710517,l2710517,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1566,l3178978,l3178978,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1570,l2916234,l2916234,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1573,l2820556,l2820556,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1576,l2841648,l2841648,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1577,l2710544,l2710544,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1578,l3082992,l3082992,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1580,l2691947,l2691947,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1581,l3216348,l3216348,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1582,l2841627,l2841627,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1583,l3254216,l3254216,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1587,l3091052,l3091052,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1588,l2748132,l2748132,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1592,l2973157,l2973157,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1593,l2879075,l2879075,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1600,l2879074,l2879074,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1601,l3122820,l3122820,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1602,l3141398,l3141398,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1604,l3197639,l3197639,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1605,l2973159,l2973159,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1606,l3160106,l3160106,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1608,l3235258,l3235258,0.002128,0.005836,0.00244,0.0,0.0,0.0,0.002128,0.005836,0.00244,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1610,l3197641,l3197641,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1611,l2973161,l2973161,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1613,l3010568,l3010568,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1618,l3141401,l3141401,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1619,l3197654,l3197654,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1621,l3235242,l3235242,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1623,l3141393,l3141393,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1627,l2973148,l2973148,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1629,l2916602,l2916602,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1633,l3157167,l3157167,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1634,l2785511,l2785511,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1635,l3010557,l3010557,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1638,l3157718,l3157718,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1641,l3027122,l3027122,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1646,l3108449,l3108449,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1647,l3065665,l3065665,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1648,l3235946,l3235946,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1650,l2767342,l2767342,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1651,l2748780,l2748780,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1652,l2823544,l2823544,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1657,l2823545,l2823545,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1660,l2748781,l2748781,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1661,l3101782,l3101782,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1662,l3195321,l3195321,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1663,l3011229,l3011229,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1667,l2936214,l2936214,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1670,l2804956,l2804956,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1674,l2936212,l2936212,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1676,l3067447,l3067447,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1677,l2730149,l2730149,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1680,l2989566,l2989566,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1685,l3233412,l3233412,0.007096,0.0,0.0,0.0,0.0,0.0,0.007096,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1688,l2821087,l2821087,0.01064,0.0,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1689,l2990098,l2990098,0.007096,0.0,0.0,0.0,0.0,0.0,0.007096,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1691,l3027671,l3027671,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1693,l2802481,l2802481,0.01064,0.0,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1694,l3214549,l3214549,0.007096,0.0,0.0,0.0,0.0,0.0,0.007096,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1702,l2708744,l2708744,0.0,0.011672,0.0,0.0,0.0,0.0,0.0,0.011672,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1703,l2690187,l2690187,0.0,0.011672,0.0,0.0,0.0,0.0,0.0,0.011672,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1705,l3027670,l3027670,0.0,0.011672,0.0,0.0,0.0,0.0,0.0,0.011672,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1707,l2802480,l2802480,0.0,0.011672,0.0,0.0,0.0,0.0,0.0,0.011672,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1708,l3252336,l3252336,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1709,l3233413,l3233413,0.0,0.00778,0.0,0.0,0.0,0.0,0.0,0.00778,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1711,l3102286,l3102286,0.0,0.011672,0.0,0.0,0.0,0.0,0.0,0.011672,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1715,l2952003,l2952003,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1719,l2803199,l2803199,0.007096,0.00778,0.008136,0.0,0.0,0.0,0.007096,0.00778,0.008136,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1720,l3254237,l3254237,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1724,l3215203,l3215203,0.007096,0.00778,0.008136,0.0,0.0,0.0,0.007096,0.00778,0.008136,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1727,l2728247,l2728247,0.00142,0.003892,0.001628,0.0,0.0,0.0,0.00142,0.003892,0.001628,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1728,l2896685,l2896685,0.002128,0.002336,0.00244,0.0,0.0,0.0,0.002128,0.002336,0.00244,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1733,l2990826,l2990826,0.003548,0.003892,0.004068,0.0,0.0,0.0,0.003548,0.003892,0.004068,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1736,l2915542,l2915542,0.007096,0.00778,0.008136,0.0,0.0,0.0,0.007096,0.00778,0.008136,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1739,l2767340,l2767340,0.01064,0.011672,0.012208,0.0,0.0,0.0,0.01064,0.011672,0.012208,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1742,l3160793,l3160793,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1743,l2898457,l2898457,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1746,l3254869,l3254869,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1747,l2798067,l2798067,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1749,l3029055,l3029055,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1753,l3552667,l3552667,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1754,l3160862,l3160862,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1755,l3104850,l3104850,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1757,l3160861,l3160861,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1760,l3198348,l3198348,0.007096,0.0,0.0,0.0,0.0,0.0,0.007096,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1761,l3081380,l3081380,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1765,l3067507,l3067507,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1770,l2767408,l2767408,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1771,l3217053,l3217053,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1773,l3217052,l3217052,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1774,l3086074,l3086074,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1775,l3104853,l3104853,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1776,l3160865,l3160865,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1778,l2674047,l2674047,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1779,l2692655,l2692655,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1781,l2711226,l2711226,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1783,l2861219,l2861219,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1787,l3160864,l3160864,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1789,l3048963,l3048963,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1790,l3254915,l3254915,0.0,0.00078,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1792,l2955074,l2955074,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1793,l3030199,l3030199,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1795,l2730163,l2730163,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1796,l2992624,l2992624,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1800,l2805031,l2805031,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1802,l2917328,l2917328,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1803,l2861218,l2861218,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1808,l2955081,l2955081,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1811,l3179682,l3179682,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1812,l2786274,l2786274,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1819,l2767414,l2767414,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1822,l2692664,l2692664,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1826,l2804250,l2804250,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1830,l3198356,l3198356,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1836,l2842390,l2842390,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1837,l2674052,l2674052,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1839,l3048968,l3048968,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1841,l3048205,l3048205,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1843,l3048228,l3048228,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1844,l2991940,l2991940,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1848,l3197626,l3197626,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1849,l2991640,l2991640,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1852,l3066807,l3066807,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1854,l2748128,l2748128,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1856,l2879062,l2879062,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1858,l2673307,l2673307,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1865,l2804282,l2804282,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1866,l3104154,l3104154,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1867,l3104155,l3104155,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1871,l2897806,l2897806,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1872,l2935551,l2935551,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1876,l2822863,l2822863,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1879,l2841619,l2841619,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1880,l2785515,l2785515,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1881,l2673306,l2673306,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1882,l2729406,l2729406,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1883,l2897768,l2897768,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1884,l3029497,l3029497,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1885,l3085392,l3085392,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1886,l3197627,l3197627,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1887,l3216343,l3216343,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1888,l3082981,l3082981,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1890,l3085393,l3085393,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
